"Record ID","About Us","Annual Revenue","Campaign of last booking in meetings tool","City","Close Date","Company Domain Name","Company Keywords","Company name","Company owner","Country/Region","Country/Region Code","Create Date","Created by user ID","Date of last meeting booked in meetings tool","Days to Close","Description","Employee range","Facebook Company Page","Facebook Fans","First Contact Create Date","First Conversion","First Conversion Date","First Deal Created Date","First Touch Converting Campaign","Google Plus Page","Has been enriched","HubSpot Team","Ideal Customer Profile Tier","Industry","Industry group","Intent Signals active","Is Public","Last Activity Date","Last Booked Meeting Date","Last Contacted","Last Engagement Date","Last Logged Call Date","Last Logged Outgoing Email Date","Last Modified Date","Last Open Task Date","Last Touch Converting Campaign","Last Tracked Visit Time","Latest Traffic Source","Latest Traffic Source Data 1","Latest Traffic Source Data 2","Latest Traffic Source Timestamp","Lead Status","Lifecycle Stage","LinkedIn Bio","LinkedIn Company Page","Linkedin handle","Logo URL","Medium of last booking in meetings tool","Merged Company IDs","Next Activity Date","Number of Associated Contacts","Number of Associated Deals","Number of blockers","Number of child companies","Number of contacts with a buying role","Number of decision makers","Number of Employees","Number of Form Submissions","Number of open deals","Number of Pageviews","Number of Sessions","Number of times contacted","Original Traffic Source","Original Traffic Source Drill-Down 1","Original Traffic Source Drill-Down 2","Owner assigned date","Parent Company","Phone Number","Postal Code","Quick context","Recent Conversion","Recent Conversion Date","Recent Deal Amount","Recent Deal Close Date","Recent Intent Signals","Record source","Record source detail 1","Record source detail 2","Record source detail 3","Revenue range","Source of last booking in meetings tool","State/Region","State/Region Code","Street Address","Street Address 2","Target Account","Time First Seen","Time Last Seen","Time of First Session","Time of Last Session","Time Zone","Total Money Raised","Total open deal value","Total Revenue","Tracked Page Views (Last 30 Days)","Tracked Visitors (Last 30 Days)","Twitter Bio","Twitter Followers","Twitter Handle","Type","Updated by user ID","Web Technologies","Website URL","Year Founded","Additional Domains","Primary Company","Associated Partner Client","Ticket with Primary Company","Associated Deal plan","Child Company","Associated Deal","Quotes with Billing Company","Associated Call","Associated Contact","Associated Cart","Order with Billing Company","Associated Subscription","Partner Client with Primary Company","Associated Payment Link","Deal with Primary Company","Associated Customer success alert","Associated Quote","Associated Form submission","Billing Contact","Associated Conversation session","Associated Task","Associated Company","Parent Company","Associated Postal Mail","Cart with Primary Company","Associated Meeting","Associated Communication","Associated Note","Associated Email","Contact with Primary Company","Associated Invoice","Associated Sales recommendation","Associated Payment","Associated Credit memo","Associated Lead","Associated Order","Lead with Primary Company","Associated Ticket","Associated Survey response","Primary Company IDs","Associated Partner Client IDs","Ticket with Primary Company IDs","Associated Deal plan IDs","Child Company IDs","Associated Deal IDs","Quotes with Billing Company IDs","Associated Call IDs","Associated Contact IDs","Associated Cart IDs","Order with Billing Company IDs","Associated Subscription IDs","Partner Client with Primary Company IDs","Associated Payment Link IDs","Deal with Primary Company IDs","Associated Customer success alert IDs","Associated Quote IDs","Associated Form submission IDs","Billing Contact IDs","Associated Conversation session IDs","Associated Task IDs","Associated Company IDs","Parent Company IDs","Associated Postal Mail IDs","Cart with Primary Company IDs","Associated Meeting IDs","Associated Communication IDs","Associated Note IDs","Associated Email IDs","Contact with Primary Company IDs","Associated Invoice IDs","Associated Sales recommendation IDs","Associated Payment IDs","Associated Credit memo IDs","Associated Lead IDs","Associated Order IDs","Lead with Primary Company IDs","Associated Ticket IDs","Associated Survey response IDs"
"136377402064","","","","","","urbanrise.in","","Urbanrise Group","","","","2025-08-11 16:13","","","","","","","","2025-08-11 16:09","","","2025-09-13 11:35","","","","","","","","","","2025-05-02 10:55","","","","","","2025-12-16 18:23","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:23","","Opportunity","","","","https://na1.hubspot-logos.com/7b091358-b33a-4837-ac4f-5345f806154c","","","","6.0","3.0","0.0","0.0","0.0","0.0","","0.0","2.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:09","","","","","","","","","","","","","","","","urbanrise.in","","","","","","","","Urbanrise - City of Joy;Urbanrise;23 Urbanrise","","","saranya.g@urbanrise.in;eswaran@urbanrise.in;Deepak SV (deepak.sv@urbanrise.in);gnanaprakash@urbanrise.in;kirthana.p@urbanrise.in;vinothkannan.r@urbanrise.in","","","","","","Urbanrise - City of Joy;Urbanrise;23 Urbanrise","","","","","","","","","","","","","","RE: Shiroi Energy LLP - Solar rooftop System - 6 KWp - Opus 96;Re: Solar panel works at Padur project-Reg","saranya.g@urbanrise.in;eswaran@urbanrise.in;Deepak SV (deepak.sv@urbanrise.in);gnanaprakash@urbanrise.in;kirthana.p@urbanrise.in;vinothkannan.r@urbanrise.in","","","","","","","","","","","","","","","159861432002;160194839257;160207428324","","","203654076150;203657002745;203658288851;203693161162;203700251349;203705622211","","","","","","159861432002;160194839257;160207428324","","","","","","","","","","","","","","175878620863;175915529953","203654076150;203657002745;203658288851;203693161162;203700251349;203705622211","","","","","","","","",""
"136410717897","","","","","","vyaparcredgo.com","","","","","","2025-08-11 16:10","","","","","","","","2025-08-11 16:08","","","","","","","","","","","","","2025-05-08 11:47","","","","","","2025-08-11 16:11","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:08","","Lead","","","","","","","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:08","","","","","","","","","","","","","","","","vyaparcredgo.com","","","","","","","","","","","Som Nautiyal (som.nautiyal@vyaparcredgo.com)","","","","","","","","","","","","","","","","","","","","RE: funding question - Vivek","Som Nautiyal (som.nautiyal@vyaparcredgo.com)","","","","","","","","","","","","","","","","","","203683957441","","","","","","","","","","","","","","","","","","","","175876760285","203683957441","","","","","","","","",""
"135571818209","","","","","2025-09-13 21:33","jainhousing.co.in","","jainhousing.co.in","","","","2025-08-11 16:10","","","33.0","","","","","2025-08-11 16:08","","","2025-09-08 16:38","","","","","","Real Estate","","","","2025-05-10 14:07","","","","","","2025-09-14 07:33","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:08","","Customer","","","","https://na1.hubspot-logos.com/c6f9d687-efc2-464a-a757-8f6827aa0d32","","","","1.0","6.0","0.0","0.0","0.0","0.0","","0.0","2.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","2025-09-14 07:33","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:08","","","","","","","1168200.0","","","","","","","Vivek Sridhar","","jainhousing.co.in","","","","","","","","Jains offgrid;Jains 30 kW;Jain Housing - Palikaranai Site;Jain Housing - Anarghya;Jain Housing - Aadheeshwar Manapakkam;Jain Housing - Thoraipakkam","","","Suresh B (suresh_elecchn@jainhousing.co.in)","","","","","","Jains offgrid;Jains 30 kW;Jain Housing - Palikaranai Site;Jain Housing - Anarghya;Jain Housing - Aadheeshwar Manapakkam;Jain Housing - Thoraipakkam","","","","","","","","","","","","","","Fwd: Shiroi Energy LLP - Solar Rooftop PV Systems -125 KWp -Jains Housing","Suresh B (suresh_elecchn@jainhousing.co.in)","","","","","","","","","","","","","","","157294541540;157304114883;159861432003;160200234717;160205630148;160241054418","","","203683940042","","","","","","157294541540;157304114883;159861432003;160200234717;160205630148;160241054418","","","","","","","","","","","","","","175873104606","203683940042","","","","","","","","",""
"136416132795","","","","","","enmassinidia.com","","","","","","2025-08-11 16:10","","","","","","","","2025-08-11 16:08","","","","","","","","","","","","","2025-05-10 14:16","","","","","","2025-08-11 16:11","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:08","","Lead","","","","","","","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:08","","","","","","","","","","","","","","","","enmassinidia.com","","","","","","","","","","","sivakumar@enmassinidia.com","","","","","","","","","","","","","Enmas India;136375601897","","","","","","","Fwd: Installation of solar Panels Solar power system at Brunei_reg","sivakumar@enmassinidia.com","","","","","","","","","","","","","","","","","","203650488055","","","","","","","","","","","","","136364752612;136375601897","","","","","","","175200926396","203650488055","","","","","","","","",""
"136375601897","","","","","","enmasinia.com","","","","","","2025-08-11 16:09","","","","","","","","2025-08-11 16:08","","","","","","","","","","","","","2025-05-10 14:20","","","","","","2025-08-11 16:11","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:08","","Lead","","","","","","","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:08","","","","","","","","","","","","","","","","enmasinia.com","","","","","","","","","","","rammohan@enmasinia.com","","","","","","","","","","","","","Enmas India;136416132795","","","","","","","Fwd: Installation of solar Panels Solar power system at Brunei_reg","rammohan@enmasinia.com","","","","","","","","","","","","","","","","","","203683938028","","","","","","","","","","","","","136364752612;136416132795","","","","","","","175915528944","203683938028","","","","","","","","",""
"136375598837","","","","","","td-engg.com","","TDEC","","","","2025-08-11 16:08","","","","","","","","2025-08-11 16:07","","","","","","","","","","","","","2025-05-14 12:00","","","","","","2025-08-11 16:09","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:07","","Lead","","","","https://na1.hubspot-logos.com/5c71b80f-9114-481b-ad17-e3746d862ef3","","","","4.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:07","","","","","","","","","","","","","","","","td-engg.com","","","","","","","","","","","RajeshKumar Duraivel (rajesh@td-engg.com);jegatheesh GP (jegatheesh@td-engg.com);Jeyakumar Ponniah (jeyakumarponniah@td-engg.com);Senthil Kumar (senthilkumar@td-engg.com)","","","","","","","","","","","","","","","","","","","","Introduction meeting - shiroi energy","RajeshKumar Duraivel (rajesh@td-engg.com);jegatheesh GP (jegatheesh@td-engg.com);Jeyakumar Ponniah (jeyakumarponniah@td-engg.com);Senthil Kumar (senthilkumar@td-engg.com)","","","","","","","","","","","","","","","","","","203648659171;203683915491;203690843890;203696030429","","","","","","","","","","","","","","","","","","","","175772731129","203648659171;203683915491;203690843890;203696030429","","","","","","","","",""
"157011823324","","","","","","krishnagroup.com","","Krishna Group","","","","2025-08-11 16:05","","","","","","","","2025-08-11 16:05","","","","","","","","","Real Estate","","","","2025-05-20 15:39","","","","","","2025-09-14 19:43","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:05","","Lead","","","","https://na1.hubspot-logos.com/5d2fbd1d-9d7d-4ec8-ba8a-86822e9cbf50","","136078868211; 136421548784","","4.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:05","","","","","","","","","","","","","","Vivek Sridhar","","krishnagroup.com","","krishnaconstructions.com","","","","","","","","","purchase krishnaconstructions (purchase@krishnaconstructions.com);engineering Krishna (engineering@krishnaconstructions.com);Mathana Kumar R (vpprojects@krishnagroup.com);Subramanian Chinnaian (csmani@krishnaconstructions.com)","","","","","","","","","","","","","","","","","","","","MINUTES OF MEETING - SOLAR REQUIREMENT FOR ELEVAAR AND EKTA PROJECTS - REG;Re: Terrace Floor 2D plans & Solar power capacity for ELEVAAR, ZIRVE & EKTA projects - reg.;MEETING INTIMATION WITH REGARD TO SOLAR SYSTEMS FOR EKTA' & ELEVAAR' PROJECT, M/S. KRISHNA CONSTRUCTIONs- REG;Re: MINUTES OF MEETING - SOLAR REQUIREMENT FOR ELEVAAR AND EKTA PROJECTS - REG;Re: Terrace Floor 2D plans & Solar power capacity for ELEVAAR, ZIRVE & EKTA projects - reg.","purchase krishnaconstructions (purchase@krishnaconstructions.com);engineering Krishna (engineering@krishnaconstructions.com);Mathana Kumar R (vpprojects@krishnagroup.com);Subramanian Chinnaian (csmani@krishnaconstructions.com)","","","","","","","","","","","","","","","","","","203650366169;203687840491;203690751697;203695954633","","","","","","","","","","","","","","","","","","","","175530561214;175761684156;175772794592;175774649018;175774657217","203650366169;203687840491;203690751697;203695954633","","","","","","","","",""
"136366565109","","","","","","promagindia.com","","","","","","2025-08-11 16:05","","","","","","","","2025-08-11 16:05","","","","","","","","","Real Estate","","","","2025-05-20 18:26","","","","","","2025-09-13 20:55","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:05","","Lead","","","","https://na1.hubspot-logos.com/fc42aa8c-4478-47a9-b00c-18876a517ed2","","","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:05","","","","","","","","","","","","","","Vivek Sridhar","","promagindia.com","","","","","","","","","","","Swaroop Kumar (swaroop@promagindia.com)","","","","","","","","","","","","","136296069859","","","","","","","Re: Statement of Accounts for the Financial Year 2024 -2025;Re: Reg - Details required for Trivandrum Projects;Reg - Details required for Trivandrum Projects;Re: Statement of Accounts for the Financial Year 2024 -2025;Re: Statement of Accounts for the Financial Year 2024 -2025;Re: Hello Sir;Hello Sir;Shiroi Energy LLP - Solar Rooftop Systems -Promag Foundations-10 KWp - Kalakshetra Site;Re: Hello Sir","Swaroop Kumar (swaroop@promagindia.com)","","","","","","","","","","","","","","","","","","203689160406","","","","","","","","","","","","","136296069859","","","","","","","175772797647;175772873465;175774653120;175865897668;175915530949;175915530996;175915531967;175915539151;175917396668","203689160406","","","","","","","","",""
"136366565103","","","","","","builtecpmc.com","","","","","","2025-08-11 16:05","","","","","","","","2025-08-11 16:05","","","","","","","","","Management Consulting","","","","2025-05-27 08:52","","","","","","2025-09-13 21:35","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:05","","Lead","","","","https://na1.hubspot-logos.com/5218e398-51ee-4427-b9cc-f14d01b8586d","","","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:05","","","","","","","","","","","","","","Vivek Sridhar","","builtecpmc.com","","","","","","","","","","","HARI - BUILTEC PMC (hari@builtecpmc.com)","","","","","","","","","","","","","","","","","","","","MINUTES OF MEETING - SOLAR REQUIREMENT FOR ELEVAAR AND EKTA PROJECTS - REG;Re: Terrace Floor 2D plans & Solar power capacity for ELEVAAR, ZIRVE & EKTA projects - reg.;MEETING INTIMATION WITH REGARD TO SOLAR SYSTEMS FOR EKTA' & ELEVAAR' PROJECT, M/S. KRISHNA CONSTRUCTIONs- REG;Re: MINUTES OF MEETING - SOLAR REQUIREMENT FOR ELEVAAR AND EKTA PROJECTS - REG;Re: Terrace Floor 2D plans & Solar power capacity for ELEVAAR, ZIRVE & EKTA projects - reg.;Re: NEED CONCURRENCE -MINUTES OF MEETING - SOLAR REQUIREMENT FOR ELEVAAR AND EKTA PROJECTS - REG;NEED CONCURRENCE -MINUTES OF MEETING - SOLAR REQUIREMENT FOR ELEVAAR AND EKTA PROJECTS - REG","HARI - BUILTEC PMC (hari@builtecpmc.com)","","","","","","","","","","","","","","","","","","203692946121","","","","","","","","","","","","","","","","","","","","175530561214;175761684156;175772794592;175774649018;175774657217;175915527875;175915527880","203692946121","","","","","","","","",""
"136410709749","","","","","","argo-hytos.com","","ARGO-HYTOS","","","","2025-08-11 16:05","","","","","","","","2025-08-11 16:05","","","2025-09-13 11:35","","","","","","","","","","2025-05-28 11:42","","","","","","2025-09-13 21:35","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:05","","Opportunity","","","","https://na1.hubspot-logos.com/72c68f8f-4c3e-4487-bd79-34e1e83dc420","","","","3.0","1.0","0.0","0.0","0.0","0.0","","0.0","1.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:05","","","","","","","","","","","","","","","","argo-hytos.com","","","","","","","","Agro Hyto- Sundar","","","Boopathi, C (c.boopathi@argo-hytos.com);D, Karthikraj (d.karthikraj@argo-hytos.com);RM, Gobinaadhan (rm.gobinaadhan@argo-hytos.com)","","","","","","Agro Hyto- Sundar","","","","","","","","","","","","","","RE: Introduction to Shiroi Energy and Request for EB Bills;RE: Introduction to Shiroi Energy and Request for EB Bills;RE: Introduction to Shiroi Energy and Request for EB Bills;Re: Introduction to Shiroi Energy and Request for EB Bills;RE: Introduction to Shiroi Energy and Request for EB Bills;Re: Introduction to Shiroi Energy and Request for EB Bills","Boopathi, C (c.boopathi@argo-hytos.com);D, Karthikraj (d.karthikraj@argo-hytos.com);RM, Gobinaadhan (rm.gobinaadhan@argo-hytos.com)","","","","","","","","","","","","","","","160171454160","","","203653867224;203683749582;203689111285","","","","","","160171454160","","","","","","","","","","","","","","175781955321;175869493982;175873103559;175873104589;175873106618;175915527891","203653867224;203683749582;203689111285","","","","","","","","",""
"136419748600","","","","","","sandp.co.in","","S&P Foundation Private Limited","","","","2025-08-11 16:04","","","","","","","","2025-08-11 16:04","","","2025-09-13 11:35","","","","","","Real Estate","","","","2025-06-02 10:27","","","","","","2025-09-13 21:09","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:04","","Customer","","","","https://na1.hubspot-logos.com/9fc67664-019e-4e94-a9fb-e62bbac2e8ad","","","","4.0","2.0","0.0","0.0","0.0","0.0","","0.0","1.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","2025-09-13 17:41","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:04","","","","","","","","","","","","","","Vivek Sridhar","","sandp.co.in","","","","","","","","S&P Courtyard;S&P Adhornia","","","Maharajan S&P (maharajan@sandp.co.in);MEP S&P (selvaraj@sandp.co.in);Sasikumar G (sasikumar@sandp.co.in);Manikandan S&P (manikandan@sandp.co.in)","","","","","","S&P Courtyard;S&P Adhornia","","","","","","","","","","","","","","Re: Shiroi Energy LLP/Solar Rooftop Systems/3*10 KWp/S&P Courtyard;Re: Shiroi Energy LLP/Solar Rooftop Systems/3*10 KWp/S&P Courtyard;Re: Shiroi Energy LLP/Solar Rooftop Systems/3*10 KWp/S&P Courtyard;Re: Shiroi Energy LLP/Solar Rooftop Systems/3*10 KWp/S&P Courtyard;Shiroi Energy LLP/Solar Rooftop Systems/3*10 KWp/S&P Courtyard","Maharajan S&P (maharajan@sandp.co.in);MEP S&P (selvaraj@sandp.co.in);Sasikumar G (sasikumar@sandp.co.in);Manikandan S&P (manikandan@sandp.co.in)","","","","","","","","","","","","","","","160130135790;160171456203","","","203648510652;203683743452;203686446784;203694254806","","","","","","160130135790;160171456203","","","","","","","","","","","","","","175530576620;175772792554;175772875457;175774664402;175876780733","203648510652;203683743452;203686446784;203694254806","","","","","","","","",""
"136296069879","","","","","","madblacks.com","","MADBLACKS Architectural Practice","","","","2025-08-11 16:03","","","","","","","","2025-08-11 16:03","","","","","","","","","Architecture & Planning","","","","2025-06-18 11:19","","","","","","2025-09-13 21:15","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:03","","Lead","","","","https://na1.hubspot-logos.com/2c3cfc61-8ae2-4fdb-9a16-63c27fb84d85","","","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:03","","","","","","","","","","","","","","Vivek Sridhar","","madblacks.com","","","","","","","","","","","Sathiya Narayanan (sn@madblacks.com)","","","","","","","","","","","","","","","","","","","","23 SBRE Terrace Floor Plan For Solar Panels","Sathiya Narayanan (sn@madblacks.com)","","","","","","","","","","","","","","","","","","203619709663","","","","","","","","","","","","","","","","","","","","175780110056","203619709663","","","","","","","","",""
"136364737235","","","","","","wonderla.com","","Wonderla","","","","2025-08-11 16:03","","","","","","","","2025-08-11 16:03","","","2025-09-13 11:35","","","","","","","","","","2025-06-24 15:36","","","","","","2025-09-13 21:37","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:03","","Opportunity","","","","https://na1.hubspot-logos.com/d5b5c2e0-36ad-402d-b9a7-13e5bb77b155","","","","1.0","1.0","0.0","0.0","0.0","0.0","","0.0","1.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:03","","","","","","","","","","","","","","","","wonderla.com","","","","","","","","Wonderla ,Chennai","","","Hiran M V (hiran.mv@wonderla.com)","","","","","","Wonderla ,Chennai","","","","","","","","","","","","","","Re: FW: Enquiry for Quote : Solar PPA for Chennai Project;Re: FW: Enquiry for Quote : Solar PPA for Chennai Project;Re: FW: Enquiry for Quote : Solar PPA for Chennai Project;Re: FW: Enquiry for Quote : Solar PPA for Chennai Project","Hiran M V (hiran.mv@wonderla.com)","","","","","","","","","","","","","","","160205628103","","","203686368966","","","","","","160205628103","","","","","","","","","","","","","","175761674971;175774645993;175780110028;175864096474","203686368966","","","","","","","","",""
"136416151238","","","","","","srikrishnasweets.net","","Sri Krishna Sweets Private Limited","","","","2025-08-11 16:01","","","","","","","","2025-08-11 16:01","","","","","","","","","Retail","","","","2025-07-02 18:00","","","","","","2025-09-13 20:56","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:17","","Lead","","","","https://na1.hubspot-logos.com/90004570-f3e0-4d1d-858e-ec7b66a91050","","","","2.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:01","","","","","","","","","","","","","","Vivek Sridhar","","srikrishnasweets.net","","","","","","","","","","","Vaishnavi Vaidyanathan (vaishnavi@srikrishnasweets.net);Vaidyanathan M (vm@srikrishnasweets.net)","","","","","","","","","","","","","","","","","","","","Fwd: MD HOUSE - EB DETAILS - 13.10.2023 TO 18.12.2024;Fwd: Diney Cruise","Vaishnavi Vaidyanathan (vaishnavi@srikrishnasweets.net);Vaidyanathan M (vm@srikrishnasweets.net)","","","","","","","","","","","","","","","","","","203646912226;203696618216","","","","","","","","","","","","","","","","","","","","175772739315;175774644952","203646912226;203696618216","","","","","","","","",""
"136296069859","","","","","","promag.in","","","","","","2025-08-11 16:01","","","","","","","","2025-08-11 16:01","","","","","","","","","Real Estate","","","","2025-07-02 18:00","","","","","","2025-09-13 20:56","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:01","","Lead","","","","https://na1.hubspot-logos.com/9cfba7a6-7adf-4b02-9313-ba4b775712ec","","","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:01","","","","","","","","","","","","","","Vivek Sridhar","","promag.in","","","","","","","","","","","vm . (vm@promag.in)","","","","","","","","","","","","","135748127461;136366565109","","","","","","","Re: Statement of Accounts for the Financial Year 2024 -2025;Re: Reg - Details required for Trivandrum Projects;Fwd: Diney Cruise;Re: Statement of Accounts for the Financial Year 2024 -2025;Re: Statement of Accounts for the Financial Year 2024 -2025;Re: Hello Sir;Hello Sir;Shiroi Energy LLP - Solar Rooftop Systems -Promag Foundations-10 KWp - Kalakshetra Site;Re: Hello Sir","vm . (vm@promag.in)","","","","","","","","","","","","","","","","","","203648359137","","","","","","","","","","","","","135748127461;136366565109","","","","","","","175772797647;175772873465;175774644952;175865897668;175915530949;175915530996;175915531967;175915539151;175917396668","203648359137","","","","","","","","",""
"136281414373","","","","","","tin.proteantech.in","","","","","","2025-08-11 16:01","","","","","","","","2025-08-11 16:01","","","","","","","","","","","","","2025-07-04 19:24","","","","","","2025-08-11 16:22","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:01","","Lead","","","","","","","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:01","","","","","","","","","","","","","","","","tin.proteantech.in","","","","","","","","","","","Proteantech (tin_returns@tin.proteantech.in)","","","","","","","","","","","","","","","","","","","","Intimation about the Release of File Validation Utilities (FVUs) and Return Preparation Utility for e-TDS/TCS Statements;Intimation about the Release of File Validation Utilities (FVUs) and Return Preparation Utility for e-TDS/TCS Statements;Intimation about the restrictions pertaining to filing of Correction TDS/TCS Statements","Proteantech (tin_returns@tin.proteantech.in)","","","","","","","","","","","","","","","","","","203686281972","","","","","","","","","","","","","","","","","","","","175864094454;175869509313;175915533014","203686281972","","","","","","","","",""
